Hours;Glucose uptake;Glutamate uptake;PO4 uptake;Glucose in medium;Glutamate in medium;PO4 in medium;Biomass;Growth rate;Max PO4 /gDW;Max PO4
6.0;0.5474944333201001;1.14300668001588;0.13069679800750056;227.46669699884706;389.8488230242757;5.095766711565859;0.05706514229854424;0.128599216192477;535.7841764319077;30.57460026939514
6.166666666666667;0.5474944333201001;1.14300668001588;0.13069679800750056;227.46148985755622;389.8379520511352;5.094523673003149;0.05830143256326703;0.128599216192477;524.2948705393868;30.56714203801888
6.333333333333333;0.5474944333201001;1.14300668001588;0.13069679800750056;227.45616990592572;389.82684556332276;5.093253704577271;0.05956450649236154;0.128599216192477;513.0491970311635;30.559522227463614
6.5;0.5474944333201001;1.14300668001588;0.13069679800750056;227.45073469997104;389.81549845852066;5.091956222865029;0.06085494434169294;0.128599216192477;502.04198964747974;30.55173733719016
6.666666666666667;0.5474944333201001;1.14300668001588;0.13069679800750056;227.44518174275984;389.80390552387155;5.090630631803632;0.062173338938104936;0.128599216192477;491.268191679859;30.543783790821777
6.833333333333333;0.5474944333201001;1.14300668001588;0.13069679800750056;227.43950848326492;389.792061433584;5.089276322416858;0.06352029595176423;0.128599216192477;480.72285364805555;30.53565793450113
7.0;0.5474944333201001;1.14300668001588;0.13069679800750056;227.43371231519217;389.77996074648576;5.087892672535293;0.06489643417440527;0.128599216192477;470.40113102626424;30.527356035211746
7.166666666666667;0.5474944333201001;1.14300668001588;0.13069679800750056;227.42779057578338;389.767597903524;5.08647904651051;0.06630238580360304;0.128599216192477;460.29828201754657;30.518874279063045
7.333333333333333;0.5474944333201001;1.14300668001588;0.13069679800750056;227.42174054459284;389.7549672252116;5.085034794923045;0.06773879673320445;0.128599216192477;450.40966537545023;30.510208769538256
7.5;0.5474944333201001;1.14300668001588;0.13069679800750056;227.41555944223762;389.7420629090179;5.08355925428406;0.06920632685005185;0.128599216192477;440.7307382718217;30.501355525704344
7.666666666666667;0.5474944333201001;1.14300668001588;0.13069679800750056;227.4092444291208;389.72887902670305;5.082051746730532;0.07070565033713487;0.128599216192477;431.2570542098318;30.492310480383182
7.833333333333333;0.5474944333201001;1.14300668001588;0.13069679800750056;227.40279260412683;389.71540952159467;5.080511579713849;0.07223745598330994;0.128599216192477;421.9842609812564;30.48306947828308
8.0;0.5474944333201001;1.14300668001588;0.13069679800750056;227.3962010032888;389.70164820580527;5.078938045681644;0.07380244749972968;0.128599216192477;412.9080986670729;30.47362827408985
8.166666666666668;0.5474944333201001;1.14300668001588;0.13069679800750056;227.38946659842688;389.6875887573897;5.077330421752755;0.07540134384312772;0.128599216192477;404.02439768045446;30.463982530516517
8.333333333333334;0.5474944333201001;1.14300668001588;0.13069679800750056;227.38258629575705;389.6732247174405;5.075687969385129;0.07703487954610716;0.128599216192477;395.32907685126264;30.45412781631076
8.500000000000002;0.5474944333201001;1.14300668001588;0.13069679800750056;227.3755569344699;389.65854948712126;5.074009934036534;0.07870380505458477;0.128599216192477;386.81814155115893;30.444059604219188
8.666666666666668;0.5474944333201001;1.14300668001588;0.13069679800750056;227.3683752852785;389.6435563246346;5.072295544817927;0.08040888707254559;0.128599216192477;378.4876818584734;30.43377326890755
8.833333333333334;0.5474944333201001;1.14300668001588;0.13069679800750056;227.3610380489349;389.62823834212514;5.070544014139306;0.08215090891426662;0.128599216192477;370.3338707619875;30.42326408483582
9.000000000000002;0.5474944333201001;1.14300668001588;0.13069679800750056;227.35354185471442;389.6125885025154;5.068754537347889;0.08393067086417115;0.128599216192477;362.3529624028063;30.41252722408732
9.166666666666666;0.5474944333201001;1.14300668001588;0.13069679800750056;227.34588325886727;389.5965996162727;5.066926292358461;0.08574899054447929;0.128599216192477;354.54129035351156;30.40155775415075
